episode,selectivity,bucket_id,q_pre_before,q_post_before,chosen_strategy,was_guardrail,latency_ms,recall,reward,q_pre_after,q_post_after,gt_latency_ms,filter_name
1081,0.70348,19,0.430467,0.889208,post_filter,False,1.0102,1.0,0.966325,0.430467,0.896919,25.0597,"overall IN (1,5)"
1082,0.092237,0,0.846631,0.552528,pre_filter,False,5.5253,1.0,0.815822,0.843551,0.552528,25.1366,main_cat='Home Audio &amp; Theater' AND overall>=3.0
1083,0.073033,0,0.843551,0.552528,pre_filter,False,3.9501,1.0,0.868331,0.846029,0.552528,25.9715,brand='Tiffen'
1084,0.339351,8,0.676364,0.810978,post_filter,False,0.7906,1.0,0.973646,0.676364,0.827245,24.9921,"main_cat IN ('Home Audio & Theater', 'Camera &amp; Photo', 'Sports & Outdoors')"
1085,0.300422,7,0.566406,0.822783,post_filter,False,0.8016,1.0,0.973279,0.566406,0.837832,25.32,"main_cat IN ('All Electronics', 'Books', 'Sports & Outdoors')"
1086,0.7886,19,0.430467,0.896919,post_filter,False,0.3148,0.9,0.576245,0.430467,0.864852,25.2321,overall>=4.0
1087,0.092237,0,0.846029,0.552528,pre_filter,False,5.5685,1.0,0.814382,0.842864,0.552528,25.0922,main_cat='Home Audio &amp; Theater' AND overall>=3.0
1088,0.680906,18,0.430467,0.815477,post_filter,False,0.7976,0.7,0.045924,0.430467,0.738522,25.3671,"overall IN (3,5)"
1089,0.073033,0,0.842864,0.552528,pre_filter,False,4.0189,1.0,0.866036,0.845181,0.552528,25.2835,brand='Tiffen'
1090,0.952472,21,1.0,0.960352,post_filter,True,0.9878,1.0,0.967074,1.0,0.961024,25.2093,"overall IN (1,3,4,5)"
1091,0.929351,21,1.0,0.961024,post_filter,True,0.9714,1.0,0.967621,1.0,0.961684,25.1595,"overall IN (1,2,4,5)"
1092,0.092237,0,0.845181,0.552528,pre_filter,False,5.7137,1.0,0.809544,0.841617,0.552528,25.1415,main_cat='Home Audio &amp; Theater' AND overall>=3.0
1093,0.952472,21,1.0,0.961684,post_filter,True,0.6452,1.0,0.978493,1.0,0.963364,25.2672,"overall IN (1,3,4,5)"
1094,0.610257,18,0.430467,0.738522,post_filter,False,0.8258,1.0,0.972474,0.430467,0.761917,25.1595,overall>=5.0
1095,0.073033,0,0.841617,0.552528,pre_filter,False,3.8985,1.0,0.870049,0.844461,0.552528,25.6871,brand='Tiffen'
1096,0.248992,4,0.580575,0.84676,pre_filter,False,20.3225,1.0,0.322583,0.554776,0.84676,25.0095,"overall IN (3,4)"
1097,0.339351,8,0.676364,0.827245,pre_filter,False,19.2873,1.0,0.357092,0.644436,0.827245,25.3312,"main_cat IN ('Home Audio & Theater', 'Camera &amp; Photo', 'Sports & Outdoors')"
1098,0.160682,1,0.669158,0.941977,post_filter,False,0.6415,1.0,0.978615,0.669158,0.945641,25.4976,"main_cat IN ('Camera & Photo', 'Computers')"
1099,0.836128,20,0.430467,0.882979,post_filter,False,0.8423,1.0,0.971922,0.430467,0.891873,25.012,"overall IN (2,4,5)"
1100,0.140751,1,0.669158,0.945641,post_filter,False,1.2222,0.0,0.0,0.669158,0.851077,26.5423,overall<=2.0
1101,0.836128,20,0.430467,0.891873,post_filter,False,0.6912,1.0,0.976961,0.430467,0.900382,25.272,"overall IN (2,4,5)"
1102,0.751008,19,0.430467,0.864852,post_filter,False,0.824,1.0,0.972532,0.430467,0.87562,25.6691,"overall IN (1,2,5)"
1103,0.821657,20,0.430467,0.900382,post_filter,False,0.8864,1.0,0.970454,0.430467,0.907389,25.4407,"overall IN (1,2,3,5)"
1104,0.751008,19,0.430467,0.87562,post_filter,False,0.8631,1.0,0.971231,0.430467,0.885181,25.0031,"overall IN (1,2,5)"
1105,0.339351,8,0.644436,0.827245,post_filter,False,0.8623,1.0,0.971256,0.644436,0.841646,25.1538,"main_cat IN ('Home Audio & Theater', 'Camera &amp; Photo', 'Sports & Outdoors')"
1106,0.300422,7,0.566406,0.837832,post_filter,False,0.5107,1.0,0.982976,0.566406,0.852347,25.5428,"main_cat IN ('All Electronics', 'Books', 'Sports & Outdoors')"
1107,0.929351,21,1.0,0.963364,post_filter,True,1.0944,1.0,0.963519,1.0,0.96338,25.4518,"overall IN (1,2,4,5)"
1108,0.319094,7,0.566406,0.852347,post_filter,False,1.0388,1.0,0.965374,0.566406,0.86365,25.0857,"overall IN (1,2,4)"
1109,0.389743,11,0.612132,0.849971,post_filter,False,0.959,1.0,0.968033,0.612132,0.861777,25.3934,overall<=4.0
1110,0.906777,21,1.0,0.96338,post_filter,True,0.6768,0.9,0.569219,1.0,0.923964,25.4221,overall>=2.0
1111,0.952472,21,1.0,0.923964,post_filter,True,0.9277,1.0,0.969076,1.0,0.928475,25.317,"overall IN (1,3,4,5)"
1112,0.952472,21,1.0,0.928475,post_filter,True,0.846,1.0,0.971801,1.0,0.932808,25.3454,"overall IN (1,3,4,5)"
1113,0.319094,7,0.566406,0.86365,post_filter,False,0.7421,1.0,0.975263,0.566406,0.874811,25.3448,"overall IN (1,2,4)"
1114,0.319094,7,0.566406,0.874811,post_filter,False,0.4301,1.0,0.985664,0.566406,0.885896,25.4042,"overall IN (1,2,4)"
1115,0.092237,0,0.844461,0.552528,pre_filter,False,5.6639,1.0,0.811203,0.841135,0.552528,25.4213,main_cat='Home Audio &amp; Theater' AND overall>=3.0
1116,0.774129,19,0.430467,0.885181,post_filter,False,0.4259,1.0,0.985803,0.430467,0.895243,25.2416,"overall IN (1,3,5)"
1117,0.774129,19,0.430467,0.895243,post_filter,False,0.9,1.0,0.970001,0.430467,0.902719,25.5252,"overall IN (1,3,5)"
1118,0.906777,21,1.0,0.932808,post_filter,True,0.8227,1.0,0.972578,1.0,0.936785,25.1127,overall>=2.0
1119,0.680906,18,0.430467,0.761917,post_filter,False,0.4187,1.0,0.986043,0.430467,0.78433,25.3215,"overall IN (3,5)"
1120,0.140751,1,0.669158,0.851077,post_filter,False,0.6927,0.7,0.046089,0.669158,0.770578,25.5866,overall<=2.0
1121,0.751008,19,0.430467,0.902719,post_filter,False,0.9329,1.0,0.968904,0.430467,0.909338,25.2686,"overall IN (1,2,5)"
1122,0.906777,21,1.0,0.936785,post_filter,True,0.9917,1.0,0.966943,1.0,0.939801,25.2904,overall>=2.0
1123,0.300422,7,0.566406,0.885896,post_filter,False,0.3362,0.9,0.575831,0.566406,0.85489,25.349,"main_cat IN ('All Electronics', 'Books', 'Sports & Outdoors')"
1124,0.12068,1,0.669158,0.770578,post_filter,False,0.9875,1.0,0.967082,0.669158,0.790228,25.7086,"main_cat IN ('Camera &amp; Photo', 'Cell Phones &amp; Accessories', 'Tools & Home Improvement')"
1125,0.160682,1,0.669158,0.790228,post_filter,False,0.6031,1.0,0.979897,0.669158,0.809195,25.5492,"main_cat IN ('Camera & Photo', 'Computers')"
1126,0.680906,18,0.430467,0.78433,post_filter,False,0.4139,1.0,0.986204,0.430467,0.804517,25.5252,"overall IN (3,5)"
1127,0.319094,7,0.566406,0.85489,post_filter,False,0.4285,1.0,0.985718,0.566406,0.867972,25.3265,"overall IN (1,2,4)"
1128,0.658182,18,0.430467,0.804517,post_filter,False,0.9002,1.0,0.969993,0.430467,0.821065,35.9064,verified=true AND overall>=3.0
1129,0.140751,1,0.669158,0.809195,post_filter,False,0.9473,0.9,0.563968,0.669158,0.784673,25.429,overall<=2.0
1130,0.821657,20,0.430467,0.907389,post_filter,False,0.7595,1.0,0.974685,0.430467,0.914119,25.2145,"overall IN (1,2,3,5)"
1131,0.210713,2,0.657189,0.738875,post_filter,False,0.8983,1.0,0.970057,0.657189,0.761993,25.3225,"main_cat IN ('Camera & Photo', 'Camera &amp; Photo')"
1132,0.881823,20,0.430467,0.914119,post_filter,False,0.4972,1.0,0.983426,0.430467,0.921049,25.7191,"overall IN (1,4,5)"
1133,0.050727,0,0.841135,0.552528,post_filter,False,0.2115,0.0,0.0,0.841135,0.497275,25.6006,"main_cat IN ('Computers', 'Tools & Home Improvement')"
1134,0.836128,20,0.430467,0.921049,post_filter,False,0.683,1.0,0.977232,0.430467,0.926668,25.3499,"overall IN (2,4,5)"
1135,0.050727,0,0.841135,0.497275,pre_filter,False,2.8287,1.0,0.90571,0.847592,0.497275,25.5928,"main_cat IN ('Computers', 'Tools & Home Improvement')"
1136,0.248992,4,0.554776,0.84676,post_filter,False,0.4961,0.0,0.0,0.554776,0.762084,25.193,"overall IN (3,4)"
1137,0.389743,11,0.612132,0.861777,post_filter,False,0.971,1.0,0.967633,0.612132,0.872363,25.2194,overall<=4.0
1138,0.774129,19,0.430467,0.909338,post_filter,False,0.7848,1.0,0.973842,0.430467,0.915788,25.2543,"overall IN (1,3,5)"
1139,0.821657,20,0.430467,0.926668,post_filter,False,0.8806,1.0,0.970647,0.430467,0.931066,25.1307,"overall IN (1,2,3,5)"
1140,0.680906,18,0.430467,0.821065,post_filter,False,0.952,0.9,0.563877,0.430467,0.795346,25.3387,"overall IN (3,5)"
1141,0.339351,8,0.644436,0.841646,pre_filter,False,19.3037,1.0,0.356542,0.615647,0.841646,25.178,"main_cat IN ('Home Audio & Theater', 'Camera &amp; Photo', 'Sports & Outdoors')"
1142,0.680906,18,0.430467,0.795346,post_filter,False,0.4961,1.0,0.983464,0.430467,0.814158,25.2288,"overall IN (3,5)"
1143,0.319094,7,0.566406,0.867972,post_filter,False,0.9582,1.0,0.968058,0.566406,0.877981,25.0764,"overall IN (1,2,4)"
1144,0.881823,20,0.430467,0.931066,post_filter,False,0.6713,1.0,0.977624,0.430467,0.935721,25.3927,"overall IN (1,4,5)"
1145,0.210713,2,0.657189,0.761993,post_filter,False,1.3853,0.6,0.009633,0.657189,0.686757,25.5551,"main_cat IN ('Camera & Photo', 'Camera &amp; Photo')"
1146,0.210713,2,0.657189,0.686757,post_filter,False,0.7128,1.0,0.97624,0.657189,0.715705,25.0645,"main_cat IN ('Camera & Photo', 'Camera &amp; Photo')"
1147,0.389743,11,0.612132,0.872363,post_filter,False,1.0163,1.0,0.966122,0.612132,0.881739,25.2291,overall<=4.0
1148,0.300422,7,0.566406,0.877981,pre_filter,False,16.7396,1.0,0.442014,0.553967,0.877981,25.112,"main_cat IN ('All Electronics', 'Books', 'Sports & Outdoors')"
1149,0.140751,1,0.669158,0.784673,pre_filter,False,15.4119,1.0,0.486271,0.65087,0.784673,25.0989,overall<=2.0
1150,0.230635,3,0.618346,0.562239,pre_filter,False,12.6995,1.0,0.576683,0.61418,0.562239,25.1807,"main_cat IN ('Camera & Photo', 'Camera &amp; Photo', 'Cell Phones &amp; Accessories')"
1151,0.180604,1,0.65087,0.784673,pre_filter,False,14.645,1.0,0.511833,0.636966,0.784673,25.0897,"main_cat IN ('Camera & Photo', 'Computers', 'Cell Phones &amp; Accessories')"
1152,0.952472,21,1.0,0.939801,post_filter,True,0.5061,1.0,0.983131,1.0,0.944134,25.4116,"overall IN (1,3,4,5)"
1153,0.929351,21,1.0,0.944134,post_filter,True,0.7732,1.0,0.974226,1.0,0.947143,25.3402,"overall IN (1,2,4,5)"
1154,0.821657,20,0.430467,0.935721,post_filter,False,0.1128,0.0,0.0,0.430467,0.842149,25.189,"overall IN (1,2,3,5)"
1155,0.836128,20,0.430467,0.842149,post_filter,False,0.9434,1.0,0.968553,0.430467,0.85479,25.1686,"overall IN (2,4,5)"
1156,0.12068,1,0.636966,0.784673,post_filter,False,0.4589,1.0,0.984703,0.636966,0.804676,25.2685,"main_cat IN ('Camera &amp; Photo', 'Cell Phones &amp; Accessories', 'Tools & Home Improvement')"
1157,0.073033,0,0.847592,0.497275,pre_filter,False,3.9177,1.0,0.869411,0.849774,0.497275,25.3205,brand='Tiffen'
1158,0.859249,20,0.430467,0.85479,post_filter,False,0.393,1.0,0.986901,0.430467,0.868001,25.2915,overall>=3.0
1159,0.774129,19,0.430467,0.915788,post_filter,False,0.7975,1.0,0.973415,0.430467,0.921551,25.1935,"overall IN (1,3,5)"
1160,0.339351,8,0.615647,0.841646,post_filter,False,0.8433,1.0,0.971892,0.615647,0.854671,25.2746,"main_cat IN ('Home Audio & Theater', 'Camera &amp; Photo', 'Sports & Outdoors')"
1161,0.728433,19,0.430467,0.921551,post_filter,False,0.975,1.0,0.967501,0.430467,0.926146,25.0636,"overall IN (2,3,5)"
1162,0.836128,20,0.430467,0.868001,post_filter,False,0.915,1.0,0.9695,0.430467,0.878151,25.1023,"overall IN (2,4,5)"
1163,0.952472,21,1.0,0.947143,post_filter,True,0.7852,1.0,0.973828,1.0,0.949811,25.3085,"overall IN (1,3,4,5)"
1164,0.929351,21,1.0,0.949811,post_filter,True,0.5518,1.0,0.981606,1.0,0.952991,25.7268,"overall IN (1,2,4,5)"
1165,0.929351,21,1.0,0.952991,post_filter,True,0.732,1.0,0.9756,1.0,0.955252,25.224,"overall IN (1,2,4,5)"
1166,0.050727,0,0.849774,0.497275,pre_filter,False,3.0026,1.0,0.899914,0.854788,0.497275,25.3228,"main_cat IN ('Computers', 'Tools & Home Improvement')"
1167,0.210713,2,0.657189,0.715705,pre_filter,False,12.1336,1.0,0.595546,0.651025,0.715705,25.4041,"main_cat IN ('Camera & Photo', 'Camera &amp; Photo')"
1168,0.180604,1,0.636966,0.804676,post_filter,False,0.8643,1.0,0.97119,0.636966,0.821327,25.355,"main_cat IN ('Camera & Photo', 'Computers', 'Cell Phones &amp; Accessories')"
1169,0.092237,0,0.854788,0.497275,pre_filter,False,5.7487,1.0,0.808376,0.850147,0.497275,25.6767,main_cat='Home Audio &amp; Theater' AND overall>=3.0
1170,0.12068,1,0.636966,0.821327,pre_filter,False,7.1323,1.0,0.762256,0.649495,0.821327,25.7001,"main_cat IN ('Camera &amp; Photo', 'Cell Phones &amp; Accessories', 'Tools & Home Improvement')"
1171,0.728433,19,0.430467,0.926146,post_filter,False,0.8366,1.0,0.972114,0.430467,0.930743,25.4085,"overall IN (2,3,5)"
1172,0.073033,0,0.850147,0.497275,pre_filter,False,4.12,0.9,0.502379,0.81537,0.497275,25.4539,brand='Tiffen'
1173,0.389743,11,0.612132,0.881739,post_filter,False,0.9463,1.0,0.968457,0.612132,0.890411,25.3627,overall<=4.0
1174,0.728433,19,0.430467,0.930743,post_filter,False,0.3899,0.8,0.177004,0.430467,0.855369,25.4295,"overall IN (2,3,5)"
1175,0.774129,19,0.430467,0.855369,post_filter,False,0.7122,0.8889,0.502116,0.430467,0.820043,25.4858,"overall IN (1,3,5)"
1176,0.7886,19,0.430467,0.820043,post_filter,False,0.5953,1.0,0.980156,0.430467,0.836055,25.361,overall>=4.0
1177,0.906777,21,1.0,0.955252,post_filter,True,0.9899,1.0,0.967004,1.0,0.956427,25.3663,overall>=2.0
1178,0.073033,0,0.81537,0.497275,pre_filter,False,4.0526,1.0,0.864913,0.820324,0.497275,25.7398,brand='Tiffen'
1179,0.210713,2,0.651025,0.715705,post_filter,False,1.0262,1.0,0.965792,0.651025,0.740714,25.4457,"main_cat IN ('Camera & Photo', 'Camera &amp; Photo')"
1180,0.821657,20,0.430467,0.878151,post_filter,False,0.5952,1.0,0.980158,0.430467,0.888351,25.5638,"overall IN (1,2,3,5)"
1181,0.073033,0,0.820324,0.497275,pre_filter,False,4.0504,1.0,0.864986,0.824791,0.497275,25.4503,brand='Tiffen'
1182,0.319094,7,0.553967,0.877981,post_filter,False,0.8495,1.0,0.971685,0.553967,0.887351,25.6002,"overall IN (1,2,4)"
1183,0.389743,11,0.612132,0.890411,post_filter,False,0.4599,0.9,0.57343,0.612132,0.858713,25.6155,overall<=4.0
1184,0.210713,2,0.651025,0.740714,pre_filter,False,11.6885,1.0,0.610382,0.646961,0.740714,25.1269,"main_cat IN ('Camera & Photo', 'Camera &amp; Photo')"
1185,0.680906,18,0.430467,0.814158,post_filter,False,0.9203,0.9,0.564493,0.430467,0.789191,25.5684,"overall IN (3,5)"
1186,0.180604,1,0.649495,0.821327,post_filter,False,0.616,1.0,0.979468,0.649495,0.837141,25.3144,"main_cat IN ('Camera & Photo', 'Computers', 'Cell Phones &amp; Accessories')"
1187,0.836128,20,0.430467,0.888351,post_filter,False,0.9408,1.0,0.968639,0.430467,0.89638,25.5036,"overall IN (2,4,5)"
1188,0.906777,21,1.0,0.956427,post_filter,True,0.847,1.0,0.971765,1.0,0.957961,25.4029,overall>=2.0
1189,0.836128,20,0.430467,0.89638,post_filter,False,0.7257,1.0,0.975811,0.430467,0.904323,25.4558,"overall IN (2,4,5)"
1190,0.073033,0,0.824791,0.497275,pre_filter,False,4.067,1.0,0.864435,0.828755,0.497275,25.8494,brand='Tiffen'
1191,0.140751,1,0.649495,0.837141,post_filter,False,0.6979,0.2,0.0,0.649495,0.753427,27.4365,overall<=2.0
1192,0.658182,18,0.430467,0.789191,post_filter,False,1.0305,1.0,0.96565,0.430467,0.806837,25.0932,verified=true AND overall>=3.0
1193,0.248992,4,0.554776,0.762084,post_filter,False,1.1084,1.0,0.963053,0.554776,0.782181,25.1283,"overall IN (3,4)"
1194,0.210713,2,0.646961,0.740714,post_filter,False,1.0781,0.6,0.009736,0.646961,0.667616,25.4253,"main_cat IN ('Camera & Photo', 'Camera &amp; Photo')"
1195,0.881823,20,0.430467,0.904323,post_filter,False,0.9914,1.0,0.966953,0.430467,0.910586,25.1332,"overall IN (1,4,5)"
1196,0.952472,21,1.0,0.957961,post_filter,True,0.4208,1.0,0.985974,1.0,0.960762,25.1616,"overall IN (1,3,4,5)"
1197,0.821657,20,0.430467,0.910586,post_filter,False,0.7886,1.0,0.973713,0.430467,0.916899,25.163,"overall IN (1,2,3,5)"
1198,0.70348,19,0.430467,0.836055,post_filter,False,0.8682,1.0,0.97106,0.430467,0.849555,25.0442,"overall IN (1,5)"
1199,0.270385,5,0.59918,0.71955,post_filter,False,1.0282,1.0,0.965728,0.59918,0.744168,25.142,"main_cat IN ('Home Audio & Theater', 'Books', 'Tools & Home Improvement')"
1200,0.70348,19,0.430467,0.849555,post_filter,False,0.74,1.0,0.975332,0.430467,0.862133,25.4483,"overall IN (1,5)"
1201,0.728433,19,0.430467,0.862133,post_filter,False,0.7997,1.0,0.973344,0.430467,0.873254,25.3011,"overall IN (2,3,5)"
1202,0.836128,20,0.430467,0.916899,post_filter,False,0.5502,1.0,0.98166,0.430467,0.923375,25.3303,"overall IN (2,4,5)"
1203,0.774129,19,0.430467,0.873254,post_filter,False,0.768,1.0,0.974401,0.430467,0.883369,25.39,"overall IN (1,3,5)"
1204,0.881823,20,0.430467,0.923375,post_filter,False,0.7574,1.0,0.974754,0.430467,0.928513,25.1737,"overall IN (1,4,5)"
1205,0.270385,5,0.59918,0.744168,post_filter,False,0.7443,0.9,0.567908,0.59918,0.726542,25.2362,"main_cat IN ('Home Audio & Theater', 'Books', 'Tools & Home Improvement')"
1206,0.210713,2,0.646961,0.667616,pre_filter,False,11.6759,1.0,0.610804,0.643345,0.667616,25.253,"main_cat IN ('Camera & Photo', 'Camera &amp; Photo')"
1207,0.248992,4,0.554776,0.782181,pre_filter,False,20.3704,1.0,0.320988,0.531397,0.782181,25.0074,"overall IN (3,4)"
1208,0.929351,21,1.0,0.960762,post_filter,True,0.8783,1.0,0.970722,1.0,0.961758,25.3212,"overall IN (1,2,4,5)"
1209,0.140751,1,0.649495,0.753427,pre_filter,False,12.1223,1.0,0.595922,0.644138,0.753427,25.1214,overall<=2.0
1210,0.774129,19,0.430467,0.883369,post_filter,False,0.8285,1.0,0.972382,0.430467,0.89227,25.1191,"overall IN (1,3,5)"
1211,0.658182,18,0.430467,0.806837,post_filter,False,0.8322,0.9,0.566203,0.430467,0.782774,25.0489,verified=true AND overall>=3.0
1212,0.210713,2,0.643345,0.667616,post_filter,False,0.8937,1.0,0.97021,0.643345,0.697875,25.3353,"main_cat IN ('Camera & Photo', 'Camera &amp; Photo')"
1213,0.339351,8,0.615647,0.854671,post_filter,False,0.7143,0.8,0.175065,0.615647,0.78671,25.4801,"main_cat IN ('Home Audio & Theater', 'Camera &amp; Photo', 'Sports & Outdoors')"
1214,0.248992,4,0.531397,0.782181,post_filter,False,0.8754,1.0,0.970821,0.531397,0.801045,25.1711,"overall IN (3,4)"
1215,0.230635,3,0.61418,0.562239,post_filter,False,0.821,1.0,0.972633,0.61418,0.603278,25.5907,"main_cat IN ('Camera & Photo', 'Camera &amp; Photo', 'Cell Phones &amp; Accessories')"
1216,0.073033,0,0.828755,0.497275,pre_filter,False,3.8935,1.0,0.870218,0.832901,0.497275,25.3462,brand='Tiffen'
1217,0.680906,18,0.430467,0.782774,post_filter,False,0.3641,0.9,0.575288,0.430467,0.762025,25.1354,"overall IN (3,5)"
1218,0.70348,19,0.430467,0.89227,post_filter,False,0.5024,1.0,0.983253,0.430467,0.901368,25.2659,"overall IN (1,5)"
1219,0.929351,21,1.0,0.961758,post_filter,True,0.4928,1.0,0.983574,1.0,0.96394,25.3325,"overall IN (1,2,4,5)"
1220,0.821657,20,0.430467,0.928513,post_filter,False,0.8003,1.0,0.973324,0.430467,0.932994,25.3165,"overall IN (1,2,3,5)"
1221,0.952472,21,1.0,0.96394,post_filter,True,0.8495,1.0,0.971682,1.0,0.964714,25.1815,"overall IN (1,3,4,5)"
1222,0.160682,1,0.644138,0.753427,post_filter,False,0.8719,1.0,0.970938,0.644138,0.775178,25.6897,"main_cat IN ('Camera & Photo', 'Computers')"
1223,0.751008,19,0.430467,0.901368,post_filter,False,0.8856,1.0,0.970481,0.430467,0.90828,25.2668,"overall IN (1,2,5)"
1224,0.774129,19,0.430467,0.90828,post_filter,False,0.3625,1.0,0.987915,0.430467,0.916243,25.3438,"overall IN (1,3,5)"
1225,0.339351,8,0.615647,0.78671,pre_filter,False,19.4677,1.0,0.351078,0.58919,0.78671,25.2801,"main_cat IN ('Home Audio & Theater', 'Camera &amp; Photo', 'Sports & Outdoors')"
1226,0.680906,18,0.430467,0.762025,post_filter,False,0.676,1.0,0.977467,0.430467,0.783569,25.3062,"overall IN (3,5)"
1227,0.610257,18,0.430467,0.783569,post_filter,False,0.9451,1.0,0.968497,0.430467,0.802062,25.3386,overall>=5.0
1228,0.073033,0,0.832901,0.497275,pre_filter,False,3.882,1.0,0.870601,0.836671,0.497275,25.3433,brand='Tiffen'
1229,0.300422,7,0.553967,0.887351,post_filter,False,0.8993,1.0,0.970022,0.553967,0.895619,25.4512,"main_cat IN ('All Electronics', 'Books', 'Sports & Outdoors')"
1230,0.751008,19,0.430467,0.916243,post_filter,False,0.6572,1.0,0.978092,0.430467,0.922428,25.6712,"overall IN (1,2,5)"
1231,0.774129,19,0.430467,0.922428,post_filter,False,0.9414,1.0,0.968621,0.430467,0.927047,25.0977,"overall IN (1,3,5)"
1232,0.319094,7,0.553967,0.895619,post_filter,False,0.2267,0.9,0.577957,0.553967,0.863852,25.3646,"overall IN (1,2,4)"
1233,0.859249,20,0.430467,0.932994,post_filter,False,0.954,1.0,0.968201,0.430467,0.936515,25.1389,overall>=3.0
1234,0.658182,18,0.430467,0.802062,post_filter,False,0.6205,0.9,0.570312,0.430467,0.778887,25.6165,verified=true AND overall>=3.0
1235,0.270385,5,0.59918,0.726542,post_filter,False,0.5998,1.0,0.980006,0.59918,0.751888,25.4447,"main_cat IN ('Home Audio & Theater', 'Books', 'Tools & Home Improvement')"
1236,0.7886,19,0.430467,0.927047,post_filter,False,0.7652,1.0,0.974493,0.430467,0.931792,25.3677,overall>=4.0
1237,0.339351,8,0.58919,0.78671,post_filter,False,0.8969,1.0,0.970103,0.58919,0.805049,34.0702,"main_cat IN ('Home Audio & Theater', 'Camera &amp; Photo', 'Sports & Outdoors')"
1238,0.339351,8,0.58919,0.805049,post_filter,False,0.7099,1.0,0.976336,0.58919,0.822178,25.4016,"main_cat IN ('Home Audio & Theater', 'Camera &amp; Photo', 'Sports & Outdoors')"
1239,0.140751,1,0.644138,0.775178,post_filter,False,0.4453,1.0,0.985157,0.644138,0.796176,25.6015,overall<=2.0
1240,0.248992,4,0.531397,0.801045,post_filter,False,0.5875,1.0,0.980415,0.531397,0.818982,25.3917,"overall IN (3,4)"
1241,0.319094,7,0.553967,0.863852,post_filter,False,0.4013,0.8889,0.507446,0.553967,0.828212,25.2567,"overall IN (1,2,4)"
1242,0.160682,1,0.644138,0.796176,pre_filter,False,9.3131,1.0,0.689562,0.64868,0.796176,25.1016,"main_cat IN ('Camera & Photo', 'Computers')"
1243,0.836128,20,0.430467,0.936515,post_filter,False,0.7847,1.0,0.973844,0.430467,0.940248,25.3515,"overall IN (2,4,5)"
1244,0.680906,18,0.430467,0.778887,post_filter,False,0.3106,1.0,0.989646,0.430467,0.799963,25.3032,"overall IN (3,5)"
1245,0.610257,18,0.430467,0.799963,post_filter,False,0.9921,1.0,0.966929,0.430467,0.81666,25.1642,overall>=5.0
1246,0.210713,2,0.643345,0.697875,pre_filter,False,11.6952,1.0,0.61016,0.640027,0.697875,25.2075,"main_cat IN ('Camera & Photo', 'Camera &amp; Photo')"
1247,0.906777,21,1.0,0.964714,post_filter,True,0.9185,1.0,0.969382,1.0,0.965181,25.2231,overall>=2.0
1248,0.210713,2,0.640027,0.697875,post_filter,False,0.9095,0.9,0.564702,0.640027,0.684558,25.1768,"main_cat IN ('Camera & Photo', 'Camera &amp; Photo')"
1249,0.248992,4,0.531397,0.818982,post_filter,False,0.5351,1.0,0.982164,0.531397,0.8353,25.3873,"overall IN (3,4)"
1250,0.906777,21,1.0,0.965181,post_filter,True,1.0153,1.0,0.966156,1.0,0.965278,25.283,overall>=2.0
1251,0.7886,19,0.430467,0.931792,post_filter,False,0.9028,1.0,0.969907,0.430467,0.935603,25.4293,overall>=4.0
1252,0.140751,1,0.64868,0.796176,post_filter,False,0.8012,1.0,0.973292,0.64868,0.813888,25.3247,overall<=2.0
1253,0.859249,20,0.430467,0.940248,post_filter,False,0.9075,1.0,0.96975,0.430467,0.943198,25.0779,overall>=3.0
1254,0.389743,11,0.612132,0.858713,post_filter,False,0.7299,1.0,0.975669,0.612132,0.870408,25.2172,overall<=4.0
1255,0.952472,21,1.0,0.965278,post_filter,True,1.0551,1.0,0.964831,1.0,0.965233,25.0702,"overall IN (1,3,4,5)"
1256,0.073033,0,0.836671,0.497275,pre_filter,False,4.1195,0.9,0.502389,0.803243,0.497275,25.1776,brand='Tiffen'
1257,0.680906,18,0.430467,0.81666,post_filter,False,0.797,1.0,0.973433,0.430467,0.832337,25.0865,"overall IN (3,5)"
1258,0.339351,8,0.58919,0.822178,post_filter,False,0.505,1.0,0.983168,0.58919,0.838277,25.1922,"main_cat IN ('Home Audio & Theater', 'Camera &amp; Photo', 'Sports & Outdoors')"
1259,0.339351,8,0.58919,0.838277,post_filter,False,0.6497,1.0,0.978344,0.58919,0.852284,25.2393,"main_cat IN ('Home Audio & Theater', 'Camera &amp; Photo', 'Sports & Outdoors')"
1260,0.680906,18,0.430467,0.832337,post_filter,False,0.8838,1.0,0.97054,0.430467,0.846157,25.1062,"overall IN (3,5)"
1261,0.658182,18,0.430467,0.846157,post_filter,False,0.3622,1.0,0.987925,0.430467,0.860334,25.2681,verified=true AND overall>=3.0
1262,0.140751,1,0.64868,0.813888,post_filter,False,1.3881,0.2,0.0,0.64868,0.732499,27.2953,overall<=2.0
1263,0.319094,7,0.553967,0.828212,post_filter,False,0.7419,1.0,0.975271,0.553967,0.842918,25.139,"overall IN (1,2,4)"
1264,0.210713,2,0.640027,0.684558,pre_filter,False,11.7019,1.0,0.609938,0.637018,0.684558,25.3618,"main_cat IN ('Camera & Photo', 'Camera &amp; Photo')"
1265,0.230635,3,0.61418,0.603278,pre_filter,False,12.7246,1.0,0.575846,0.610346,0.603278,25.3954,"main_cat IN ('Camera & Photo', 'Camera &amp; Photo', 'Cell Phones &amp; Accessories')"
